loan_id,customer_id,amount,interest_rate,status
16216,85782,5873698.579068229,12.068619076610382,Active
16217,19522,1916961.4776678672,14.031796426373969,Closed
16218,106982,41717912.78266305,13.11041283261101,Active
16219,74740,1041831.4877891487,12.669335348311387,Closed
16220,135123,958663.6628386144,12.915551670988242,Active
16221,11386,4331420.041560219,17.19913952905806,Active
16222,96772,9550777.811418863,12.422320717649846,Closed
16223,65634,8385931.074770396,12.771970894561267,Active
16224,44026,28707405.903955188,18.575158072652666,Closed
16225,9659,5300084.114013251,13.453587085915558,Closed
16226,92413,5298760.842531519,13.061159469573848,Active
16227,49108,37566955.37399819,13.962251154787634,Active
16228,57046,13846096.813876424,8.027289261959078,Active
16229,80713,22725925.186858486,13.647410540778873,Closed
16230,8541,3788622.702319679,17.52270290643938,Default
16231,56877,26520553.87327102,15.121062567078836,Default
16232,117741,7004846.330611493,15.632503450492795,Active
16233,6390,9216069.57269716,12.33675420146766,Default
16234,29362,696666.6422814083,10.81059269428069,Default
16235,138410,3649700.452967782,15.403630506507092,Active
16236,10596,5791188.895926912,14.745412811246002,Closed
16237,116074,12356685.030532237,11.663360234140132,Closed
16238,48044,13607787.331605328,14.424986921165871,Default
16239,117746,16503362.9757942,15.416181777576874,Active
16240,37557,1101626.345304493,9.327787817359624,Active
16241,41497,5836745.686315382,15.372002055349736,Active
16242,106470,4038683.8563165157,12.86667170480025,Closed
16243,412,12343726.259320248,12.666402479993613,Active
16244,55857,15013547.255394157,21.179547205292998,Active
16245,119352,13799586.354084296,14.655018087742864,Active
16246,86637,23205256.5155681,15.818504763114513,Active
16247,113082,15746881.165989509,16.168819969799912,Default
16248,81424,41328142.89767799,17.132557232974435,Active
16249,640,3045882.0647529503,10.870889018307123,Active
16250,29348,41416300.54039112,16.18345494403629,Closed
16251,136106,15517280.486222612,10.404487264311616,Closed
16252,23761,2215081.213360486,15.596436757509355,Active
16253,10414,39769362.34411694,14.645712295836224,Active
16254,115519,10190842.77468852,13.554590068542403,Closed
16255,89426,10778956.87802311,18.175812413748282,Default
16256,118506,11092695.491268197,16.165243075090366,Active
16257,84168,2123846.5778534827,17.16987929878306,Closed
16258,113001,6066312.512380821,17.286902314201956,Active
16259,61895,56697835.95277699,14.339892050771812,Closed
16260,97992,3010774.7448795303,10.100696229678203,Active
16261,119985,14995044.957218288,16.336658342956962,Default
16262,20422,85443139.57110074,13.03041090770355,Active
16263,4251,7779690.388009866,11.249173411789846,Active
16264,122791,10811596.537341101,8.645892957841307,Active
16265,55185,112150131.84073074,19.149808806729304,Active
16266,5009,4506709.469609333,16.387071956405997,Active
16267,40587,25970134.96200104,19.17390149096005,Active
16268,138894,15624065.594683615,14.790417016760234,Closed
16269,44742,9490044.762260744,20.63792232541513,Default
16270,24003,1852118.0602502853,12.860402585082623,Active
16271,122616,9246954.598221246,15.345990118871509,Closed
16272,53328,1531503.7789213478,8.0,Closed
16273,50011,10239771.115671523,16.257736723323166,Closed
16274,141582,13043770.83384055,15.386361519629292,Active
16275,50183,20616721.22614067,12.878768995585956,Active
16276,64136,9705569.068305165,10.886486382855662,Active
16277,122053,14277715.597093478,10.093246466998515,Closed
16278,128050,87374967.21589823,12.981473039615171,Closed
16279,47125,25665674.944767505,11.015870144317846,Closed
16280,79132,5268442.417286953,12.688680900665764,Active
16281,84979,7235421.386253935,9.2147994649526,Closed
16282,109428,15987860.403198985,10.18446936876007,Active
16283,11577,33920529.06966736,15.133242623332876,Closed
16284,59873,8407822.345589617,17.067060723422482,Closed
16285,31693,4321252.32194058,15.288492810846815,Active
16286,141170,19702349.97381959,15.701478240054929,Active
16287,90781,8777581.311309097,14.11031163641113,Active
16288,88340,9761764.65836979,14.648496032948373,Active
16289,208,2011843.7721550798,9.915936232468061,Active
16290,26693,5109420.253381178,14.883142633836817,Active
16291,58925,4063622.2571692,16.702051830010785,Active
16292,135086,23729331.684239574,12.405181556177684,Active
16293,94321,4466829.056546465,16.202242943874538,Active
16294,4612,10362109.64151554,9.175941079712308,Active
16295,118365,9332650.493936209,12.692160250252908,Active
16296,80376,2754087.281291146,15.206283910871733,Closed
16297,75220,41127636.31018003,15.115919708835516,Default
16298,132517,15173182.238561947,16.74439573310247,Default
16299,112571,5292017.793165688,19.269234823742217,Default
16300,50996,2574820.2897219863,13.896890759917499,Active
16301,30215,1212314.4929067492,9.382723580855366,Closed
16302,51823,46209557.1154845,17.346131835065975,Active
16303,96855,9082408.25692183,8.0,Closed
16304,142479,2400914.644732427,10.273835184969197,Active
16305,42963,1132034.4333814909,17.644593748800897,Default
16306,102566,18383669.958731275,14.98453868377392,Active
16307,63787,12492794.557811733,11.342022012645794,Active
16308,23453,5597389.237844918,11.135613889464699,Closed
16309,2970,20560615.394506592,15.33798152489127,Active
16310,28528,6523365.687812302,15.511076821838435,Closed
16311,50797,18460799.612126783,14.824522630491565,Closed
16312,73616,16104327.92563246,17.635754246957774,Active
16313,48458,10610821.140463574,13.371109918052003,Closed
16314,28620,17565996.911042705,15.764795773111269,Default
16315,87009,7778556.019464669,18.853225225972118,Closed
16316,140407,5347869.723422848,16.977634999159932,Default
16317,21757,34813946.58117266,15.01260836436618,Active
16318,112792,11762578.446425484,10.898596799307313,Active
16319,85670,3106706.418578061,14.763252495515705,Active
16320,31348,15083347.927955903,12.53368980363907,Active
16321,65743,36396464.49998463,8.952877714798637,Active
16322,37674,39345868.661506034,16.11447241342818,Default
16323,76333,11570080.626034873,15.777367846601056,Active
16324,49468,12189579.344434654,16.504774228735915,Closed
16325,31023,17632770.14982248,15.696712796954705,Default
16326,11960,7242846.595596468,13.261713868268966,Closed
16327,88841,8224118.168562581,14.174216510426804,Default
16328,116238,2563540.118259554,15.504214681265934,Closed
16329,77080,4213795.337523853,10.699692337670813,Active
16330,38006,25465429.869735636,17.321496650457014,Closed
16331,140389,9776257.524433238,15.21844668259943,Active
16332,36023,7781158.279802135,13.716388388349328,Closed
16333,115955,33089082.299800437,14.946767565375433,Active
16334,69279,2184837.4324240405,12.735696824870807,Active
16335,17449,34735706.60179053,10.608070928911623,Closed
16336,129165,4513141.747878723,11.749520169153044,Active
16337,28465,11974330.757392108,20.94033031763516,Default
16338,113228,11885263.949800199,19.754017371936683,Default
16339,8045,82253280.52461804,18.199582326636758,Active
16340,73667,3638552.026788827,11.463511606214604,Active
16341,121893,4622790.86127361,9.59630033746138,Active
16342,6618,3653404.81663744,8.68699842294375,Closed
16343,94804,2069989.5709790338,13.924416926644884,Closed
16344,26334,13712089.242104825,13.923049574118748,Active
16345,34787,2889348.3866549833,13.266302310048806,Active
16346,106511,16552283.380635085,15.25940316207784,Default
16347,47150,4697818.685025753,15.21096972214449,Active
16348,21068,10128780.474786337,16.75703089785228,Closed
16349,113995,8313422.795971935,17.452078586357274,Active
16350,115032,4914541.496973875,13.80379969063037,Active
16351,128088,20456253.458886623,20.55942049233598,Default
16352,9336,31846628.32926143,17.619633137874835,Default
16353,69084,6982046.639658403,16.280646774617836,Default
16354,35987,5050488.166538608,14.263389243629534,Active
16355,101783,25034847.94875778,12.801580426245913,Closed
16356,83128,5149690.056874208,17.076347644297464,Default
16357,66891,47261192.50100418,12.72684906137297,Closed
16358,107604,11016494.782984078,16.965877844274345,Closed
16359,128066,24843893.797949206,12.334830661488018,Active
16360,782,23090976.597049147,11.085113911716507,Closed
16361,131172,18395214.33769774,13.54430410276498,Closed
16362,106414,14692838.00928659,18.27779772480735,Default
16363,76874,20522466.39199206,15.726757955212308,Active
16364,347,29916874.488054585,12.535412453187607,Closed
16365,54236,4013723.4398659547,21.44030263109632,Default
16366,96689,10318759.752272623,18.03415590307439,Default
16367,95326,44372699.792421624,8.829277324819383,Closed
16368,32271,5572435.396478883,13.180675560083923,Active
16369,14713,16929352.230690464,21.066558960077757,Default
16370,7918,2526133.512585827,17.34197655504382,Active
16371,34014,3290598.8821290103,13.680070800115322,Closed
16372,124953,71136824.56220095,11.974674356613887,Active
16373,97658,8346838.767527663,19.327115805390616,Active
16374,6141,6276370.962624174,16.967333755842354,Active
16375,1169,7521486.615390012,10.518562478898584,Closed
16376,90627,25191012.257981736,13.811127336940967,Active
16377,120036,5099703.468018846,12.179632063834458,Default
16378,41629,11021780.82102476,14.937706840989739,Closed
16379,43346,632124.182483842,21.36887462467936,Default
16380,62542,5308293.156703927,12.046899251359761,Closed
16381,49653,7926467.114994488,15.048608413444517,Closed
16382,17116,15453611.26955458,15.105081996240319,Active
16383,24600,126150971.7025355,10.510551710007544,Active
16384,98232,6046122.178150713,12.105537232532516,Active
16385,25891,77340558.36396414,12.302324191597458,Closed
16386,77846,9222199.623494284,14.699074835931999,Closed
16387,66714,3976159.957383923,13.542098788758583,Active
16388,121968,44011556.17507584,14.939039461699114,Closed
16389,19031,24723837.191040497,18.236133990511707,Default
16390,142079,11140669.754337357,8.3371463464665,Closed
16391,20140,6712858.820635379,11.083741454463082,Closed
16392,132291,1429413.05519507,19.40970687337044,Default
16393,101586,15493850.261023799,22.143717921269293,Default
16394,7041,2908243.9889566377,14.349971720038715,Default
16395,122274,24819194.42052912,10.306582970634269,Active
16396,78632,8422319.649687551,16.447652611687552,Active
16397,115223,10934116.451456439,20.902316487423,Default
16398,142163,14858624.585711807,15.267944976032242,Active
16399,9413,3602541.795776168,20.022832414914234,Default
16400,41954,5738876.970347986,8.60732930068116,Closed
16401,39856,1978696.200929696,11.078708365893329,Closed
16402,64719,15153535.92042111,9.670845242778006,Active
16403,73568,10535766.338820335,12.694622737362112,Closed
16404,103702,20901030.49527747,16.57356225653716,Closed
16405,32243,3621874.0578895216,11.171252803360455,Active
16406,8407,13029437.55376525,10.996051910707747,Closed
16407,121413,22842571.14168225,12.140419392356142,Closed
16408,112454,12290792.752242224,13.726218374776929,Closed
16409,141508,7656674.670384128,16.292637312249827,Closed
16410,32448,5268552.204312913,14.664134775092952,Default
16411,31313,13252771.988168582,9.026432425010281,Closed
16412,125355,37552099.22373221,18.853692254711774,Active
16413,84694,30937632.819698468,14.499814994124618,Closed
16414,119813,27951417.912260994,9.745638370653376,Closed
16415,129877,2722418.660211637,14.246120812744827,Closed
16416,1679,20684601.72567483,12.123989696829792,Active
16417,125011,9973122.778740851,12.972826145125584,Active
16418,18974,4016636.255517884,15.355692080185058,Active
16419,112236,13275415.718349706,15.12550898049912,Active
16420,74566,5221255.9132886175,17.709452932756143,Default
16421,56915,11752627.848832382,9.786158934584188,Closed
16422,100044,19574360.043022025,16.259283670302338,Closed
16423,112614,13171666.348262202,13.204983394811872,Active
16424,106106,22380347.89868604,15.17726508640902,Active
16425,987,3923182.6712467787,19.770674560435754,Closed
16426,124582,6596218.363371499,14.750052365669749,Active
16427,72742,27898813.595066875,13.694949313495917,Active
16428,60957,11920348.573766299,12.307079063602414,Active
16429,86945,22425354.721916627,17.653132382211943,Closed
16430,123102,10759108.501713717,16.19078968615185,Default
16431,2383,2554364.5551026906,8.387276466468144,Active
16432,112518,693828.5176759474,15.255288319262055,Closed
16433,138560,101453050.18270956,20.682798218665056,Default
16434,38472,4358912.864287918,13.057216224525668,Active
16435,32030,6161619.084864696,17.520194397549126,Default
16436,70550,2575084.8532410674,17.44002706375435,Default
16437,71269,8666206.484913012,17.924339781114828,Default
16438,16762,8719424.972980691,23.34649460671627,Default
16439,101846,7997915.296662235,18.3287015175802,Default
16440,21861,4050082.0803089673,16.120938152818095,Closed
16441,20958,17862335.582243364,23.057069182013116,Default
16442,88248,26876663.086040046,13.717660941961856,Closed
16443,107122,1429166.2902974105,12.511363162922795,Active
16444,21617,17194991.231263045,14.513729315956994,Closed
16445,59731,5462059.769145263,12.230626842188691,Active
16446,141360,3215007.6864268975,18.68199574148783,Active
16447,61218,2520368.4600925855,19.19561771611067,Default
16448,54460,7513390.446705829,14.337116991240942,Active
16449,57878,2286426.1717666113,16.005809954343803,Default
16450,138638,1616070.0443426915,10.245449084046431,Closed
16451,44320,13293129.00606775,16.88599444983724,Active
16452,21481,5118188.6630533915,11.044116535399684,Closed
16453,73804,6721243.873118569,13.347482702663998,Active
16454,102390,7150691.584332116,22.27927358684166,Default
16455,1100,5383720.687297203,16.86556731943722,Active
16456,143648,15876772.665170511,15.288888245889295,Closed
16457,27697,33286986.656620502,10.535744478714815,Active
16458,121492,63333647.542234175,13.690288124957625,Active
16459,4711,1367448.1596748212,9.373244379243694,Active
16460,17768,6964689.891397271,8.644920140494369,Active
16461,71393,9422302.652376134,10.884410201174758,Closed
16462,72344,28692624.53512959,14.27205205935637,Closed
16463,143635,1031679.032304116,10.065052459526957,Active
16464,31056,4855163.9806789225,13.421097657996365,Active
16465,99225,5001730.113860479,10.433930182148638,Active
16466,141531,9778020.257121867,17.0504029837633,Default
16467,37969,11945947.479564343,10.384769764732324,Active
16468,17370,9284203.816692347,11.176417148036952,Active
16469,11173,14750333.048362983,13.694606399678815,Closed
16470,30164,8212448.953891891,10.68759926777019,Active
16471,27273,15479391.432084518,13.878361031461486,Closed
16472,134829,8669243.521586783,14.70776800680404,Closed
16473,12683,16881573.543060552,12.028112195763189,Active
16474,94406,26900706.848920446,16.321045028905836,Default
16475,80867,12158918.64461531,14.214908211857372,Active
16476,108880,7173808.858132313,8.626029000846364,Closed
16477,75842,6797169.450224987,15.486246719113943,Default
16478,4174,10442479.383903088,18.699366887082135,Default
16479,85410,15367909.799576698,16.869956734727367,Active
16480,122777,19028592.951795466,15.456047673117277,Closed
16481,138352,6542078.123381792,9.008532938542412,Active
16482,30569,28180663.7475876,24.0,Default
16483,53375,4835975.384573109,10.626633182335828,Closed
16484,112565,10792136.535219818,16.437803135443968,Active
16485,134200,27704262.445588488,11.968934380403446,Active
16486,61317,4560514.440523563,14.762441201072715,Closed
16487,50908,28218988.562618844,11.518726249617266,Active
16488,10061,5235625.0374736665,10.099196922385733,Active
16489,141209,13187345.49907039,16.69167436991979,Default
16490,6679,13433142.642886713,11.785051193036043,Active
16491,130157,12413267.940985821,10.680814448410285,Closed
16492,96614,6379340.85908906,16.14367638644743,Active
16493,62253,11998482.675739814,12.483374979244381,Active
16494,77351,2670618.0444217273,15.159906158666798,Closed
16495,39880,3921121.877536585,16.20955163173796,Default
16496,73621,20443599.06716393,13.8421699502927,Active
16497,88498,23542243.69711271,14.836400788403555,Active
16498,9204,25098212.78531799,18.773220244309,Active
16499,106008,7632649.6461501,18.78727667148174,Default
16500,3083,6656385.377035056,12.113819294199093,Active
16501,31533,12754780.867773078,17.139831417826585,Default
16502,43723,7186643.697103441,12.108950050536466,Closed
16503,102756,29267372.344394125,13.704999696911647,Closed
16504,133031,6702562.139301331,16.56307474662623,Active
16505,124133,6286994.383752102,17.36602399659924,Active
16506,91571,2816207.3810730865,13.845310093314534,Closed
16507,946,20545335.30814929,15.87196560449814,Active
16508,8976,9691442.663874956,11.203498456070246,Active
16509,4954,9103231.830213314,17.32922748854553,Closed
16510,2789,2568321.1683073174,16.01371306840371,Closed
16511,117104,6540284.462658028,10.021099942332974,Active
16512,27116,36586356.86413028,22.782975875903134,Default
16513,89816,8640500.404713571,10.267830658968386,Closed
16514,103077,3365886.0076131728,15.585161724894348,Default
16515,38114,21562500.234429337,13.15795302807258,Closed
16516,81144,29357212.312459257,16.277366383678682,Default
16517,100624,377107.5590583809,12.119135481890297,Active
16518,32847,1632451.7122094878,9.458915360606303,Closed
16519,9397,9000744.4582555,13.164771847226664,Active
16520,21101,19898977.449375764,23.03596871324246,Default
16521,136039,3271482.0627108715,15.198476845506224,Closed
16522,95412,9124945.263946412,10.128188586134945,Active
16523,46170,2023770.3142507062,9.009598450159459,Closed
16524,10924,5141912.098333847,10.971646358010629,Active
16525,128697,78119167.77808365,14.110016935288634,Active
16526,64561,10766440.876894886,17.429698642424924,Default
16527,99219,22330703.48917381,9.011774972152109,Active
16528,108561,8286696.184379704,20.65403289537545,Active
16529,67764,33939856.14787058,10.525633056382134,Active
16530,118673,5522651.66946452,16.806346249041002,Closed
16531,93320,8705345.6456194,12.77626159032064,Closed
16532,59475,8431441.237067671,19.301945357586035,Default
16533,28840,10223517.441662412,20.216259351060934,Default
16534,25334,2288450.531778526,8.791117526501782,Active
16535,17258,11746934.398689652,14.873820542221628,Closed
16536,96548,2440375.463894867,11.391411046780345,Active
16537,53187,17476588.621982995,11.038218129554526,Active
16538,103387,1701860.864902093,13.67640490823512,Active
16539,71836,2621377.7917886735,12.653048988533833,Default
16540,75908,8187096.640325672,16.39622096219915,Active
16541,102515,1833399.255347965,15.169630314388682,Active
16542,93800,10630341.013238303,15.430382741428286,Active
16543,50221,3668147.5134213422,16.312701927971673,Active
16544,78454,14429500.674331158,11.865329851487202,Active
16545,75679,3897655.4064542735,8.883089289782554,Closed
16546,88284,3443972.4727502996,20.0405406087546,Default
16547,27731,35880964.85242072,18.337523874739173,Closed
16548,11922,88474131.55391489,15.393625457449653,Closed
16549,123530,20208199.13716821,15.7375779575871,Default
16550,76987,3000005.642139465,12.555072881281635,Active
16551,92714,24718496.34543162,13.828876398764848,Active
16552,143165,11726594.313391369,11.044186580846002,Closed
16553,17012,5806695.4226967115,18.502384698522583,Closed
16554,64021,3213186.8773532473,14.44239385695959,Closed
16555,65229,2157090.226324392,11.999934379521303,Closed
16556,112594,7966283.687362226,14.552207358958496,Closed
16557,94309,37419933.11720838,13.24900799353436,Closed
16558,34985,5400076.982534168,16.854026186793437,Active
16559,85451,11374837.153664565,10.219737493370136,Closed
16560,43023,17420411.07375294,15.93218043890635,Active
16561,136680,4518264.334971914,12.458598900187697,Closed
16562,54212,7516814.385949917,19.76438010485825,Closed
16563,138859,44788119.676507086,11.101964770411449,Active
16564,62571,22388834.430572137,11.60752783096561,Active
16565,102974,2465858.023737328,18.401965152900555,Closed
16566,12671,9346868.372587513,9.387356794102411,Active
16567,24783,14096627.778881822,14.285209814069066,Active
16568,143515,7275249.163459212,15.42786813451552,Active
16569,106825,7457048.0293293595,12.524641932288151,Active
16570,110024,11310186.920017982,12.43191661182674,Closed
16571,26060,10094699.38555741,13.500472309792462,Closed
16572,61054,39033162.810107194,21.48524203797537,Default
16573,120156,6799801.4679414565,17.239029999586933,Active
16574,143257,8522018.420299804,13.863137672553952,Default
16575,32871,89990485.3324886,13.634145509864032,Active
16576,140438,5414781.711094648,9.903878676528706,Closed
16577,61285,7133542.90229989,13.965141905979236,Closed
16578,41707,10358309.725149067,13.50630639653869,Closed
16579,14081,19014633.1537072,17.179111243764822,Active
16580,92514,3424018.0743517345,13.015255218340855,Closed
16581,61551,9549079.14890342,15.376029376896856,Closed
16582,135709,1886988.71642189,10.933954346862182,Active
16583,10705,51898600.22731131,14.335931573408775,Closed
16584,57380,6630931.782732315,17.13888432485706,Active
16585,129820,3847263.4457758116,14.336954621510806,Closed
16586,38563,7643273.74171605,11.089021250994142,Active
16587,6212,17266699.852398932,12.710861105293601,Active
16588,27475,126687545.41199072,16.30514899341816,Closed
16589,74263,38554491.09392727,13.061464810929023,Closed
16590,22956,4662756.653283587,12.901057879988663,Active
16591,71847,57907365.82695719,12.712358345607651,Closed
16592,98201,16843634.545417074,19.70879030756119,Active
16593,91586,28023460.820068188,12.557266654461099,Active
16594,101741,2496035.542514226,12.31053747260598,Active
16595,105465,32862319.387667805,14.250558956082315,Active
16596,92613,2925478.420011787,15.580992370937116,Default
16597,90619,4431706.983096063,12.634265267086487,Closed
16598,2891,2049311.6001631205,13.775137015819665,Closed
16599,98497,8346971.302515163,18.360989435016712,Active
16600,71492,3864773.8548541726,14.869952040257335,Active
16601,18098,16554465.578668537,15.627397538352657,Default
16602,18514,2817278.6690950873,12.664791379716341,Active
16603,117470,9203428.255552508,20.37983730992744,Closed
16604,98916,6798776.42828438,16.215699435050134,Active
16605,110953,13550163.440326039,16.641053092951182,Active
16606,97255,7204057.119943454,17.61549423160809,Active
16607,56007,4199004.67869239,16.930651275196887,Closed
16608,66111,8466387.624729019,11.338798320603178,Active
16609,74280,19377839.95999514,14.886041533781523,Closed
16610,101887,34153256.182822,21.684744333302994,Default
16611,72003,26855899.13145795,22.863001294927393,Default
16612,141804,11697327.898103993,12.478776402432803,Active
16613,84937,22765126.732795525,13.92797509768826,Closed
16614,101950,22119458.985653035,12.103591622956975,Closed
16615,111814,2121674.1902770493,9.905973037349566,Active
16616,76920,11689032.186277265,13.464221860015625,Active
16617,10807,8512603.793319093,15.706511154160474,Active
16618,8138,33167391.49308358,12.005672754343777,Closed
16619,111170,14272835.83525556,14.495226262352785,Active
16620,116423,26120385.063663434,11.918424817350637,Active
16621,81600,9346493.099014025,17.06311334168502,Default
16622,23285,1371270.38723684,15.540008272059342,Default
16623,10534,31599142.54196829,12.193766285754373,Active
16624,91036,6808319.1541476995,16.844067610314205,Active
16625,127103,2664279.0491559636,14.50455446082443,Active
16626,142387,3415024.347073774,18.359710229943367,Active
16627,8628,20132759.759525217,19.74976672626292,Closed
16628,63358,14077327.622626416,8.261877193846495,Closed
16629,97142,67188692.49039029,11.084993214406346,Active
16630,54894,14867260.53905686,11.643593052971934,Closed
16631,76667,1674615.2055350211,9.038599860257841,Active
16632,111152,6217493.8332042,16.757312954958053,Default
16633,24354,6102128.742701541,10.558627860535179,Active
16634,98693,3347403.0392162628,23.270211230200164,Default
16635,24668,32831073.743212305,10.654616405775585,Active
16636,120306,26434523.636366345,17.318876164620566,Closed
16637,122546,4200876.707069181,13.147995673677295,Active
16638,48136,8662954.408159083,14.819026878797295,Active
16639,24432,4513059.034686854,10.545270230550198,Active
16640,9632,6519177.192611302,15.8538473871357,Active
16641,7863,5835894.7927657245,14.098406989517146,Active
16642,46548,9820349.558593884,17.51121572343645,Default
16643,75832,3331540.585132968,14.687799020661613,Active
16644,9519,16082304.221722288,12.721166157760518,Active
16645,133914,15380359.311398337,16.92815923855438,Active
16646,144333,21709006.294965077,11.277328202069171,Active
16647,133495,1952849.7509371585,15.385891348356656,Active
16648,47577,4497155.3720589755,13.912061731844144,Active
16649,50646,3068296.427711483,13.186442257573802,Closed
16650,17578,4390104.1126153255,12.403566363105824,Closed
16651,134727,6511517.931383129,13.9333397900513,Default
16652,4496,10091011.660483008,11.637657099933099,Active
16653,42931,12275197.733832018,8.110516446800357,Closed
16654,56428,552757.7276185293,11.577137687882741,Closed
16655,64012,206048106.21837023,13.297099054604178,Active
16656,1660,1164552.6508746347,16.914353721047906,Default
16657,3343,16267379.000861768,15.13052690188731,Default
16658,109175,4868294.564272489,18.178458765753557,Default
16659,25183,5325240.072327988,10.547720432054565,Closed
16660,119593,8652867.319418538,14.909609767145431,Default
16661,54268,5312015.8440475995,15.112196916383567,Closed
16662,57901,9950945.198073061,14.519771246571876,Active
16663,31621,4499798.432578948,14.674425812774073,Active
16664,40872,9971270.856649641,12.039670998859716,Active
16665,5776,16134889.292192021,20.709276425259578,Closed
16666,86593,1376008.1260325273,12.770569049703608,Active
16667,107938,3538967.6918241563,13.465616416859593,Active
16668,18456,8101631.012808799,11.689615724132693,Closed
16669,114820,5353539.031246371,12.280813139071743,Active
16670,66321,4777772.871080942,12.143939064279873,Active
16671,83838,15342659.023408929,14.506151170555633,Closed
16672,41432,10621869.167530436,16.190233893756325,Active
16673,76229,5243966.476318484,14.115305397543255,Active
16674,68987,4884809.874914224,19.615945290967865,Active
16675,86780,2550709.8695703326,17.550511550269043,Active
16676,127573,2954960.2793639745,10.917982316267313,Closed
16677,11023,14728103.608545206,13.166202239840727,Closed
16678,12539,6205143.512521182,15.490122476646112,Default
16679,46407,9762386.924699549,13.69876552586562,Active
16680,20358,15014995.00034074,11.945150822839757,Closed
16681,70061,22595546.9755383,16.44030755735479,Active
16682,21725,2258391.958507617,10.89754723938305,Active
16683,27363,4488058.985814866,24.0,Default
16684,28008,2757255.7906395164,11.783327217207903,Active
16685,60891,5812272.008290888,19.270186981867184,Default
16686,90520,2312042.055169343,15.25922993742731,Closed
16687,128051,4943468.115739206,19.224389202873915,Active
16688,87955,6696427.174358887,15.147674550993747,Active
16689,52884,3922252.43529234,20.023356731190972,Active
16690,8197,2709724.1537062856,12.023877437901241,Closed
16691,96921,12714959.601427374,16.116711676404854,Active
16692,61848,9005623.983626977,15.904192736696018,Active
16693,92611,14773214.443932647,19.792565358712963,Default
16694,1375,16651078.046111755,11.798200515264945,Active
16695,130964,4968331.021937854,15.54390021752086,Active
16696,137092,4895048.892466066,14.140233188619346,Active
16697,104004,15400360.57959568,16.976805160828874,Active
16698,11294,3285954.066661158,13.142931159440668,Active
16699,103026,5279136.453871717,12.308975657733153,Active
16700,62337,47739373.26993711,13.497930751089546,Active
16701,62436,7291078.896695405,15.708134075196735,Closed
16702,46625,4636638.151448032,13.439881674629849,Closed
16703,19563,17921624.324961897,12.636335637617975,Active
16704,80873,4979341.445046277,24.0,Active
16705,41724,12542782.434884833,17.625844414523133,Active
16706,47591,3010186.5879918686,22.32573406007088,Default
16707,42187,7261472.514306211,14.38480640691515,Default
16708,88127,2491338.1589439604,16.342457677497343,Active
16709,21591,33635277.60236607,15.53919494706826,Active
16710,10159,9184932.321668549,14.596037365469064,Active
16711,53501,33061179.167334903,14.552383275160468,Closed
16712,103160,30029085.30165645,8.406230003834914,Closed
16713,34367,55244762.14844377,10.814782591694886,Active
16714,131828,8297383.09144097,17.201766360789144,Closed
16715,92796,31444067.05197879,8.735697203535182,Active
16716,102406,16410355.000077734,12.68079670253227,Active
16717,45873,6585626.820874517,12.496101376759183,Closed
16718,51930,6974214.808396418,13.139527293375375,Closed
16719,33357,4204823.411538135,18.88080348422863,Default
16720,31250,7358710.673068153,13.940968484688192,Active
16721,42005,19942419.625178553,13.834470351824923,Closed
16722,97721,9072094.193760345,15.993960292158214,Closed
16723,57424,4774485.613005371,12.80309169057393,Active
16724,20462,29075949.365947004,14.808030010619845,Closed
16725,13867,21748881.39270781,8.0,Active
16726,69517,20849291.244380746,20.45846826127456,Active
16727,58288,1396716.0315600259,16.21678881872707,Active
16728,98509,40628678.74239377,15.874850058917922,Default
16729,7573,6503658.7818433065,14.354957705132415,Active
16730,86517,20693612.530581255,13.502480157621072,Default
16731,53337,50977113.911693335,11.642932948144745,Closed
16732,42442,26147446.58062538,13.414538288070624,Active
16733,61738,9397771.799326943,16.708950788798834,Active
16734,69137,44559769.71282987,8.0,Active
16735,50952,16634845.636151284,13.856024375952488,Active
16736,72103,5477306.782796274,8.0,Active
16737,21865,6457124.38282723,12.452364572820262,Closed
16738,24674,17429143.152191557,8.0,Active
16739,109640,10566075.430959204,10.774196221990685,Active
16740,136734,16663443.914449235,13.506218598841205,Active
16741,130244,3268009.95004749,20.614484782683146,Active
16742,9241,33223162.788557697,13.399220996518284,Active
16743,86004,10409121.010161145,13.428379899002184,Active
16744,41062,9164167.739909876,19.39483082616398,Default
16745,52167,2685219.884044038,10.098304298965221,Active
16746,73945,7791042.468778623,10.286415604715138,Active
16747,46464,16497721.807296693,16.566902697124362,Default
16748,141817,7490095.566527056,10.71047759518043,Active
16749,12260,2568919.7454039888,17.104972194260885,Closed
16750,119156,23403991.95090464,13.339190929126397,Active
16751,128005,9404964.484821234,12.009144800810063,Active
16752,96190,8746953.911845524,15.707158684647736,Active
16753,2685,24895718.666852023,11.36458633306863,Active
16754,43321,8057823.961144563,13.04701132524894,Active
16755,56713,85650377.71569042,16.49799615909705,Closed
16756,90938,18839701.88853473,19.645701693590688,Default
16757,80059,5764243.727731079,9.493821486996037,Active
16758,59885,93944209.1981939,17.950771802002656,Closed
16759,31266,6343956.329711148,14.139815672680259,Default
16760,41377,18984558.819376774,12.713355929981688,Active
16761,131266,8043326.834031754,8.0,Closed
16762,118622,5658069.921136675,19.3834136331767,Closed
16763,30534,13439961.247805052,16.077282038892974,Active
16764,14957,3223779.0156678623,14.577492097594048,Closed
16765,13137,3204020.551301633,15.729902648712436,Active
16766,87867,5163116.428843621,10.457176812527578,Closed
